genre,original_lyric,generated_lyric,model,genre_class_act,genre_class_pred,correct_classifcation
rb,i betcha i   betcha i can   betcha i can love   betcha i can,"i betcha i   betcha i can   betcha i can love   betcha i can feel 
 
 now i need you in my arms 
 no one else can do 
 i like to know 
 how can i make myself clear 
 i can't do no wrong 
 i won't do without you 
 i don't know what i feel if i love you 
 
 i'm so glad that i found you 
 i don't know what to do 
 if i was your woman 
 you were the only one 
 and i know that you were mine 
 i know you were made for me 
 i should have been",Baseline,4,4,1
rb,when the world is on your shoulder   gotta straighten up your act and boogie down,"when the world is on your shoulder   gotta straighten up your act and boogie down 
 i said i don't wanna take it anymore 
 i wanna dance with somebody 
 i wanna dance with somebody 
 
 i wanna dance with somebody 
 i wanna dance with somebody 
 i wanna dance with somebody ? 
 can you handle me ? 
 can you handle me fuck ? 
 can you handle it ? 
 can you handle it ? 
 is it okay ? 
 is it okay that i was so good 
 is it okay that you ? 
 
 this is the heartbreak hotel 
 just like the sea 
",Baseline,4,4,1
rb,"clouds   different shapes and sizes   hiding the horizon   clouds   in the distance,","clouds   different shapes and sizes   hiding the horizon   clouds   in the distance 
 
 i can see it up and cry 
 and i want to know what it is 
 
 i don't know what to do 
 i know i'll tell you all the time 
 i know what i know 
 and i know you know that i will never know 
 
 i know you know i love you 
 i will always see you 
 
 you were made for me 
 i know you were the same 
 and you were my life 
 
 i see the feeling in the act 
 and i don't",Baseline,4,7,0
rb,"hello august moon, where are the stars of the night ?   you promised me too","hello august moon where are the stars of the night ?   you promised me too 
 and you won't be going to worry 
 to the light of the day at the night 
 the queen of the night queen of 
 oh yeah 
 oh yeah 
 oh yeah 
 oh yeah 
 oh i'm gonna go out 
 
 
 i'm gonna have some fun 
 'cause i'm gonna make it anyway 
 i'm gonna make you happy 
 'cause i just want to be the key to you 
 i want to be with you 
 i need you to tell me 
 
 i've been loving you lately 
 to all",Baseline,4,7,0
rb,"cha   no no   no no no no no   ooh baby     ""ive""","cha   no no   no no no no no   ooh baby     ive 
 
 i don't care what i say 
 i don't wanna fall in love 
 tell me tell me about to run 
 when i'm looking for myself 
 i know you know 
 
 so i can make it 
 and i wanna know 
 i wanna know 
 i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i",Baseline,4,7,0
rb,as i was walking down the street last night   a pretty little girl came into,"as i was walking down the street last night   a pretty little girl came into the bedroom 
 don't let the joneses go 
 i don't know i don't know 
 
 so i ain't worried 
 i don't want nobody 
 i don't want to be with you 
 
 i just wanna be your woman 
 i'm gonna make you feel like a lady baby 
 it's gonna be the way you see 
 you make me feel 
 you make me feel like a lady baby 
 you make me feel like a natural woman 
 woman like sugar like a revolver it 
 and i don't know what i feel 
",Baseline,4,7,0
rb,can it be i stayed away too long   did i leave your mind when i,"can it be i stayed away too long   did i leave your mind when i look at you 
 
 i know you gotta let you know 
 
 i ain't got no money no 
 
 i don't want no hen 
 i don't need no doctor 
 i don't know what to do 
 
 i'm going to hold on and take the day 
 
 i don't want to be a stranger 
 i don't know what to do 
 i don't know what to do 
 i know what to do 
 i'm gonna do it 
 i'm gonna make you love me 
 
 i'm gonna make you love me",Baseline,4,4,1
rb,"i believe in roses, but only from the heart   and if ""its"" not sincere, baby","i believe in roses but only from the heart   and if its not sincere baby 
 i feel it 
 
 i can't forget it 
 i know i know i know 
 you ain't got to say me 
 i know you know i just want to be 
 
 i tried to try to tell myself 
 but i never knew 
 i was lost now 
 
 i got to go 
 i got to have to be with you 
 i got to have to let you know 
 i can make you feel so shy 
 you can make me feel so good 
 you're a beautiful thing 
 you",Baseline,4,7,0
rb,"big brown bedroom eyes   ""theyre"" bad for me   reluctantly you hit me   to","big brown bedroom eyes   theyre bad for me   reluctantly you hit me   to 
 
 i don't wanna be bad 
 but i wanna be with you 
 i wanna be with you 
 i wanna be with you 
 i wanna be with you 
 i wanna be with you everywhere 
 i wanna be with you 
 i wanna make love to you 
 i wanna love you 
 
 i wanna love you 
 i wanna love you 
 i need you 
 i need you 
 i need you i need you 
 i need you 
 baby 
 i need you 
 i need your love 
 i",Baseline,4,6,0
rb,"""ive"" been around the world, seen everything   and if ""its"" love you want baby just","ive been around the world seen everything   and if its love you want baby just to be starting 
 
 
 i got to be a little sad 
 i had to be with you 
 i feel like a man 
 you smiled at me 
 you said i was there i was born 
 the time that i was there 
 he was born with you 
 and i knew how was i was 
 and i knew i was 
 i was tried to be with you 
 and i was a long time ago 
 i was gonna see myself 
 i was meant to see 
 i was gonna get",Baseline,4,7,0
rb,the strangest thought came to me on this morning   as i awoke to greet the,"the strangest thought came to me on this morning   as i awoke to greet the drugs 
 and i got a chick to make your own 
 i don't wanna feel the real 
 i ain't got nothing but the way you do 
 you gotta say what she worth 
 you don't know what you need 
 you don't know what you need 
 you can't always get what you wanna do 
 everything's gonna be alright let's get this on tonight 
 it's time to get real loose do what you wanna do 
 everything's gonna be alright let's get this on tonight 
 it's time to get real loose do what you",Baseline,4,2,0
rb,"this is ladies night, once again ""its"" on !   ya man ""actin"" up ? then","this is ladies night once again its on !   ya man actin up ? then i know you wanna feel it 
 
 i got a lot of my own 
 i got a rib 
 with my man 
 i got a house of my own 
 
 i don't have to go where it's at 
 
 i know that i could give you my heart 
 and then i was unfair 
 and i know that i was sunk 
 and i could have had a love song 
 i was made for the one who took me 
 i know i won’t love you 
 
 i know i want to",Baseline,4,4,1
rb,"o lord i, i will serve you   i will serve you everyday   all my","o lord i i will serve you   i will serve you everyday   all my life is wondering 
 i can't get next to you 
 but i can't let you go 
 when i get my sights in my arms 
 
 i don't wanna lose my mind 
 i don't mind when i go 
 i don't wanna hurt anymore 
 
 i wanna be with you 
 i wanna be with you 
 i wanna do it real 
 i wanna do it right 
 i wanna know 
 i wanna do it right 
 
 i wanna do it good 
 i wanna do it good 
 i wanna do it",Baseline,4,7,0
rb,"""its"" just not the same   you know what i mean when i say ""its"" not","its just not the same   you know what i mean when i say its not 
 but i know you can 
 
 and i don't know what to do 
 i know i know i know i know i know i know i know i know i know 
 i know i know i know 
 i know i know i know i know i know i know i know 
 i know i know 
 i know i know i know i know i know i know 
 i know i know 
 i know i know 
 i know i know i know 
 i know i know i know 
 i",Baseline,4,7,0
rb,"ah   ah   ""im"" tired of ""arguin,"" girl   ""im"" tired, ""im"" tired, ""im"" tired,","ah   ah   im tired of arguin girl   im tired im tired im tired i'm a diva jones 
 i bet you can have a good time 
 i can't take it 
 i can't let it shine 
 i need love 
 
 i know i know 
 it's a lot of foolish things 
 i can make love to you 
 
 you can count on me 
 i just want to make the way 
 you can make me feel that way 
 and you make me feel like a natural woman 
 oh i know it's all about you 
 
 so we can make it all come true 
",Baseline,4,7,0
rb,"some people ask me why always on the bright side   when ""theres"" so much going","some people ask me why always on the bright side   when theres so much going 
 
 i know that i need you 
 
 you know i plum nuts 
 when you love me 
 you know i love you 
 
 well baby baby baby baby baby baby baby baby baby baby baby baby baby i wanna be with you 
 i wanna love you so 
 i want to know 
 i want to know 
 i'm still gonna be free 
 but i don't wanna be 
 
 'cause i'm gonna be here 
 i wanna be with you 
 i'm gonna make you feel like a natural woman 
 i",Baseline,4,7,0
rb,"no more war, no more war   what are we even fighting for   el dolor","no more war no more war   what are we even fighting for   el dolor 
 you can get out of the world 
 i don't want no doctor 
 i don't need no doctor 
 but i ain't got no regrets 
 i refuse to continue with you 
 i ain't got nothing but the blues 
 i wanna be the woman 
 
 i don't want to be the one to make you feel 
 and if i can't erase you for me i don't want to do you 
 i want to do you better 
 
 i want to know what to do 
 i want to know what i want",Baseline,4,7,0
rb,kinm in kalot oté mandela   twé la pa mèt dan la gèl banna   twé,"kinm in kalot oté mandela   twé la pa mèt dan la gèl banna   twé 
 
 i left you to the old rugged cross 
 on the list 
 
 you met me in the bathroom 
 and i got what i wanna do 
 when i feel like i get with you 
 i want to be with you 
 i don't need no doctor 
 i don't want you to take me anymore 
 
 no one to blame to join 
 unless to the world 
 when you threw me 
 
 i don't need no doctor 
 save to make me feel so good 
 
 i got a house",Baseline,4,5,0
rb,"i want you to rock me, baby   rock me, baby, rock me all night long","i want you to rock me baby   rock me baby rock me all night long 
 i wanna be the love of my love 
 oh baby oh baby baby baby baby baby baby ooh baby baby i love you 
 i need you 
 i love you i love you i love you 
 i love you every day i love you 
 i love you i love you 
 i love you i love you 
 chaka khan i love you i love you 
 i love you i love you 
 i love you i love you i love you 
 
 i love you i love you 
 i love you",Baseline,4,7,0
rb,as i stand alone on this moonful night   for the first time i feel alone,"as i stand alone on this moonful night   for the first time i feel alone 
 i got a woman when i get the best to make you 
 i want to see you in my heart and i don't need to be 
 i don't need you in my life 
 i don't wanna be alone 
 i don't wanna be alone 
 i don't wanna be i don't wanna be 
 unfair to mr man 
 
 it's all over 
 i can see the morning 
 and i will not let her go 
 i know i know how it used to be 
 
 never felt so good 
 for the",Baseline,4,7,0
rb,"god blessed our love   even in the ""mornin"" when i rise   i say, god","god blessed our love   even in the mornin when i rise   i say god 
 but i just can't let you go 
 
 i wanna make it so bad 
 i want to know 
 i wanna make sure 
 i wanna be with you 
 
 i wanna be with you 
 i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be i wanna be",Baseline,4,7,0
