Folk,PAV,SSV,MSV,generated_lyric,genre,Jazz,Metal,Pop,R&B,Rap,Rock,Soul,genre_class_act,genre_class_pred,correct_classifcation
,0.4209686445927621,1.0,0.5199880785142073,"i wonder why why my baby won't treat me right 
 i wonder why why my heart is lost 
 
 i'm looking for a guy who’s brave 
 i'm writing a dear john letter 
 i'm writing a dear john letter 
 i'm writing a dear john letter 
 i want to be with you 
 
 i want to be there for you 
 
 baby don't you know 
 i know i know 
 that you made me feel so good 
 so tell me what you're gonna do 
 
 i don't think it's gonna be a girl 
 they just can't deny 
 and i ain't gonna stand up 
 i",R&B,,,,"i wonder why, why my baby ""won't"" treat me right 
 i wonder why, why my heart is lost 
 
 I'm looking for a guy who’s brave 
 I'm writing a Dear John letter 
 I'm writing a Dear John letter 
 I'm writing a Dear John letter 
 I want to be with you 
 
 I want to be there for you 
 
 Baby, don't you know 
 I know I know 
 That you made me feel so good 
 So tell me what you're gonna do 
 
 I don't think it's gonna be a girl 
 They just can't deny 
 And I ain't gonna stand up 
 I",,,,4,7,0
,0.4448262113168706,1.0,0.4982623364009074,"i've been thinking 'bout yu oh baby 
 and i wonder where you are tonight 
 
 i need you 
 i don't know what you want me 
 i want you to know 
 i got to say anything 
 i don't know what i have 
 
 so tell me how to do 
 i can't get next to you 
 and i can't let you get me from 
 i can't let you go 
 
 i don't wanna be you don't wanna be with me 
 i don't wanna be a fallen angel 
 don't be mad 
 i wanna see the spot 
 i wanna be with you 
 i wanna",R&B,,,,"""i've"" been thinking ""'bout"" yu, oh baby 
 and i wonder where you are tonight 
 
 I need you 
 I don't know what you want me 
 I want you to know 
 I got to say anything 
 I don't know what I have 
 
 So tell me how to do 
 I can't get next to you 
 And I can't let you get me from 
 I can't let you go 
 
 I don't wanna be, you don't wanna be with me 
 I don't wanna be a fallen angel 
 Don't be mad 
 I wanna see the spot 
 I wanna be with you 
 I wanna",,,,4,4,1
,0.4223784746923214,1.0,0.4850507206214946,"the things i once thought exciting 
 they've all grown tiresome and old 
 here's a smile and a deeper time 
 whenever a while in love 
 
 i hope you got the best of me 
 i know you got a man 
 and i know you know that 
 i just can't let it go 
 
 it would be 
 there will be forever 
 i'll be right there 
 i will be there 
 i'll be there to comfort you 
 the way we are 
 i will be there where you are 
 i will always be the one 
 and i will always be there 
 i will always",R&B,,,,"the things i once thought exciting 
 ""they've"" all grown tiresome and old 
 ""here's"" a smile and a deeper time 
 (Whenever a while) in love 
 
 I hope you got the best of me 
 I know you got a man 
 And I know you know that 
 I just can't let it go 
 
 It would be 
 There will be forever 
 I'll be right there 
 I will be there 
 I'll be there to comfort you 
 The way we are 
 I will be there where you are 
 I will always be the one 
 And I will always be there 
 I will always",,,,4,7,0
,0.660213240328751,1.0,0.5259507994038252,"it was a sad wedding a very sad wedding 
 and the tears came tumbling from the pain 
 and i dropped my head and i let it go 
 and i ain't gonna get no sleep 
 
 i ain't gonna go i can't stop 
 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor 
 
 don't do me no more 
 no",R&B,,,,"it was a sad wedding, a very sad wedding 
 and the tears came tumbling from the pain 
 And I dropped my head and I let it go 
 And I ain't gonna get no sleep 
 
 I ain't gonna go (I can't stop 
 
 I don't need no doctor 
 I don't need no doctor 
 I don't need no doctor 
 I don't need no doctor 
 I don't need no doctor 
 I don't need no doctor 
 I don't need no doctor 
 I don't need no doctor 
 I don't need no doctor 
 I don't need no doctor 
 
 Don't do me no more 
 No",,,,4,4,1
,0.5934651845337946,1.0,0.5243825532296423,"aren’t the pictures enough why do you go through so much 
 to get the story of me 
 
 why are you stalking 
 and i will always be with you 
 
 oh i love you 
 i love you 
 
 i always love you 
 i love you baby 
 i love you 
 i love you 
 i love you 
 
 i love you 
 
 i love you most in a crowd 
 i love you so 
 
 i think i love you 
 i love you 
 i love you 
 and i love you 
 i love you 
 and i love you 
 i love",R&B,,,,"aren’t the pictures enough, why do you go through so much 
 to get the story of me 
 
 Why are you stalking 
 And I will always be with you 
 
 Oh, I love you 
 I love you 
 
 I always love you 
 I love you baby 
 I love you 
 I love you 
 I love you 
 
 I love you 
 
 I love you most in a crowd 
 I love you so 
 
 I think I love you 
 I love you 
 I love you 
 And I love you 
 I love you 
 And I love you 
 I love",,,,4,7,0
,0.6588100504817911,0.9876492445201478,0.5063238634687945,"so sad the song of 
 to end two lives 
 when that moment of truth 
 and i'm offering 
 i pray for forgiveness pray 
 i believe in you and me 
 and i don't care what you do 
 'cause you are the same 
 the way you make me feel 
 you make me feel 
 you make me wanna 
 you make me wanna 
 you make me wanna 
 you make me wanna 
 you make me wanna 
 you make me wanna 
 you make me wanna 
 you make me wanna 
 you make me wanna 
 you make me wanna 
 you make me wanna 
 you",R&B,,,,"so sad the song of 
 to end two lives 
 when that moment of truth 
 And I'm offering 
 I pray for forgiveness (Pray 
 I believe in you and me 
 And I don't care what you do 
 'Cause you are the same 
 The way you make me feel 
 You make me feel 
 You make me wanna... 
 You make me wanna... 
 You make me wanna... 
 You make me wanna... 
 You make me wanna... 
 You make me wanna... 
 You make me wanna... 
 You make me wanna... 
 You make me wanna... 
 You make me wanna... 
 You make me wanna... 
 You",,,,4,7,0
,0.9765565889853016,1.0,0.5309691763196895,"power boom boom 
 power boom boom boom 
 power boom boom 
 power boom boom 
 power boom boom boom 
 power boom boom boom 
 power boom boom 
 power boom boom 
 power boom boom boom 
 power boom boom boom 
 power boom boom 
 power boom boom 
 power boom boom 
 power boom boom 
 power boom boom 
 power boom boom 
 power boom boom 
 power boom boom 
 power boom boom 
 power boom boom 
 power boom boom 
 power boom boom boom 
 power boom boom boom 
 power boom boom 
 power boom boom boom 
 power boom boom 
 power boom boom 
",R&B,,,,"power, boom boom 
 power, boom boom boom 
 power, boom boom 
 power, boom boom 
 Power, boom boom boom 
 Power, boom boom boom 
 Power, boom boom 
 Power, boom boom 
 Power, boom boom boom 
 Power, boom boom boom 
 Power, boom boom 
 Power, boom boom 
 Power, boom boom 
 Power, boom boom 
 Power, boom boom 
 Power, boom boom 
 Power, boom boom 
 Power, boom boom 
 Power, boom boom 
 Power, boom boom 
 Power, boom boom 
 Power, boom boom boom 
 Power, boom boom boom 
 Power, boom boom 
 Power, boom boom boom 
 Power, boom boom 
 Power, boom boom 
",,,,4,2,0
,0.0,1.0,0.4904314545523453,"darling i promise from this 
 day forward to go wherever you go 
 if you know that you had me 
 honest you made your own way 
 you've changed and free 
 and i just can't forget you baby 
 so long ago 
 that's why i love you 
 and i love you 
 and i love you 
 i love you 
 i love you i love you 
 i love you 
 
 i'm fallin' 
 i love you 
 chaka khan 
 i love you 
 and you know 
 
 i love you 
 
 
 i still love you 
 i love you i love you 
 i",R&B,,,,"darling, i promise from this 
 day forward, to go wherever you go 
 if you know that you had me 
 Honest you made your own way 
 You've changed and free 
 And I just can't forget you, baby 
 So long ago 
 That's why I love you 
 And I love you 
 And I love you 
 I love you 
 I love you, I love you 
 I love you 
 
 I'm fallin' 
 I love you 
 (Chaka Khan, 
 I love you 
 And you know 
 
 I love you 
 
 
 I still love you 
 I love you, I love you 
 I",,,,4,7,0
,0.5289151466988974,1.0,0.4973923155633125,"i know i stand in line until you think you have the time 
 to spend the way you want to know 
 i know you will 
 i know you got my load baby 
 but i don't care if you don't love me 
 i don't want you no more 
 i don't want you 
 and i don't need you no more 
 i want to know that 
 i don't know what to do 
 
 i want you to know 
 i want to know 
 
 i wanna know i want to know 
 i wanna know i want to know 
 that's what i wanna hear 
 i want",R&B,,,,"i know i stand in line, until you think you have the time 
 to spend the way you want to know 
 I know you will 
 I know you got my load. baby 
 But I don't care if you don't love me 
 I don't want you no more 
 I don't want you 
 And I don't need you no more 
 I want to know that... 
 I don't know what to do 
 
 I want you to know 
 I want to know 
 
 I wanna know (I want to know) 
 I wanna know (I want to know) 
 That's what I wanna hear 
 (I want",,,,4,7,0
,0.4970918082895175,1.0,0.5089996215932003,"all i want to say is that they don't really care about us 
 don't worry about the love of me 
 
 i'm a fool full of love 
 i'm looking for a guy who’s brave 
 i'm a soldier in a bachelor 
 i'm a soldier in a man i got on a friend 
 
 i don't wanna be the one to love you 
 
 i want to be the one to be the one 
 let me be the one to love you 
 and that's why i love you 
 love is the answer 
 i love you 
 i love you 
 i love you 
 i love you",R&B,,,,"all i want to say is that they ""don't"" really care about us 
 ""don't"" worry about the love of me 
 
 I'm a fool full of love 
 I'm looking for a guy who’s brave 
 I'm a soldier (in a bachelor) 
 I'm a soldier (in a man, I got on a friend) 
 
 I don't wanna be the one to love you 
 
 I want to be the one to be the one 
 Let me be the one to love you 
 And that's why I love you 
 Love is the answer 
 I love you 
 I love you 
 I love you 
 I love you",,,,4,7,0
,0.489897654004129,1.0,0.4867789998291461,"it ain't nothing but an us thang 
 and it's time for us to 
 step to be the best to be in 
 i can't take it 
 
 i got to tell you 
 i don't know where i can 
 but i got to know 
 i want to know 
 i know i gotta let you know 
 i just wanna let you know 
 i wanna know 
 i wanna make it all 
 i'm gonna make it last 
 that's what i need 
 i want you to know 
 i know i know 
 that i love you 
 i love you 
 i love you 
 
 i",R&B,,,,"it ""ain't"" nothing but an us thang 
 and ""it's"" time for us to 
 step to be the best to be in 
 I can't take it 
 
 I got to tell you 
 I don't know where I can 
 But I got to know 
 I want to know 
 I know I gotta let you know 
 I just wanna let you know 
 I wanna know 
 I wanna make it all 
 I'm gonna make it last 
 That's what I need 
 I want you to know 
 I know I know 
 That I love you 
 I love you 
 I love you 
 
 I",,,,4,4,1
,0.7089114542575964,1.0,0.5173017159026205,"it's coming to you 
 it's gonna renew you 
 welcome it in 
 let it be the hardest 
 with no 
 all day i have to be 
 
 oh i love you 
 i love you 
 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 and i love you 
 i love you 
 i love you 
 
 oh i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you 
",R&B,,,,"""it's"" coming to you 
 ""it's"" gonna renew you 
 welcome it in 
 let it be the hardest 
 (With no 
 All day I have to be 
 
 Oh I love you 
 I love you 
 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 And I love you 
 I love you 
 I love you 
 
 Oh, I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
",,,,4,7,0
,0.3510652250824779,1.0,0.4581890072089348,"looking through my old drawer 
 came across the letter you wrote 
 said you needed the one 
 on a love i built up a letter 
 with a smile 
 
 i was a hustler in the sky 
 i was a hustler boy 
 and i took a time 
 but i didn't have a lonely 
 i was lost but i was married 
 i didn't know that i was too 
 
 i didn't know i was married 
 i was lost in the city 
 and i was a dumb 
 what to the man who should 
 and when i find myself to love you 
 i just wanna",R&B,,,,"looking through my old drawer 
 came across the letter you wrote 
 said you needed the one 
 On a love I built up a letter 
 With a smile 
 
 I was a hustler in the sky 
 I was a hustler boy 
 And I took a time 
 But I didn't have a lonely 
 I was lost, but I was married 
 I didn't know that I was too 
 
 I didn't know I was married 
 I was lost in the city 
 And I was a dumb 
 ""What to the man who should 
 And when I find myself to love you 
 I just wanna",,,,4,0,0
,0.5703389947515476,1.0,0.4996066792356887,"belle 
 the lord and i've been friends for a mighty long time 
 ooh hoo is the hottest time ooh 
 and i'm so glad i had to love you 
 to the stars i could be with you 
 
 my love is blind 
 i know you are my superstar superstar yeah 
 you are my sunshine 
 
 i want you to know 
 i do 
 i want you to know 
 i want you to know 
 and i want to know 
 i want to know 
 i want to know 
 i want to know 
 i want you to know 
 all i want to do is",R&B,,,,"belle 
 the lord and ""i've"" been friends for a mighty long time 
 ooh hoo, is the hottest time, ooh 
 And I'm so glad I had to love you 
 To the stars I could be with you 
 
 My love is blind 
 I know you are my superstar (superstar, yeah) 
 You are my sunshine 
 
 I want you to know 
 I do 
 I want you to know 
 I want you to know 
 And I want to know 
 I want to know 
 I want to know 
 I want to know 
 I want you to know 
 All I want to do is",,,,4,7,0
